method,n,p,m,alpha,gamma,sigma_sq,mean_mse,se_mse,mean_loading_error,se_loading_error,mean_false_positive_rate,se_false_positive_rate,mean_false_negative_rate,se_false_negative_rate,mean_factor_score_cor,se_factor_score_cor
EFA,500,50,5,0.5,0,1,0.9510759545357999,0.001034463118262509,1.939133439990117,0.016919734190927443,0.5384,0.010592278491257849,0.394,0.040691497635230625,0.19965165086809097,NA
EFA,500,50,5,0.5,0,5,4.995006329486915,0.0045160521679507805,6.551953435521997,0.042429605134113,0.59265,0.009608354687353073,0.3218,0.03399833032145056,0.1771929395863352,NA
EFA,500,50,5,0.5,1,0.1,0.1419935290066908,4.23157672795792e-4,0.3022122429686547,0.0026610330437249587,0.2381,0.003694645319973765,0,0,0.39932951622729607,NA
EFA,500,50,5,0.5,1,1,0.9328089793218071,0.0010844088778819373,1.9445025190896454,0.017913896718518903,0.44585,0.0043240313915081,0,0,0.3850414991182509,NA
EFA,500,50,5,0.5,1,5,4.943490739132638,0.004315458672313937,5.806833089910503,0.03295091125432737,0.5461,0.004198713126565319,0.0246,0.0038961778732755545,0.30550584381712653,NA
EFA,500,50,5,0.5,2,0.1,0.1652570592901838,3.237495469887435e-4,0.36458798737086257,0.0048067699009577665,0.2652,0.004100948399794586,0,0,0.3976078349575693,NA
EFA,500,50,5,0.5,2,1,0.9284618792553817,0.001013736311574093,2.005106918075949,0.02023879628465352,0.47485,0.004209450046855254,0,0,0.3725476794493336,NA
EFA,500,50,5,0.5,2,5,4.9067951530893685,0.00419839732083493,5.4117531389833315,0.030671865949303954,0.54675,0.003287852604280602,0.1484,0.008922471913685415,0.25118251707285055,NA
EFA,500,50,5,0.8,0,0.1,0.10378074988435548,4.306812189787157e-4,0.6284238038620649,0.008270079691228028,0.36714285714285716,0.006483606369988934,0,0,0.19731657055454987,NA
EFA,500,50,5,0.8,0,1,0.9377071294640248,0.0011830123602441702,1.9500262736535805,0.013076958448803248,0.5402857142857143,0.003267346587549716,0,0,0.19693413412755684,NA
EFA,500,50,5,0.8,0,5,4.918135143081676,0.005224319371459426,3.778091780248435,0.016180619705017964,0.6292857142857143,0.004629409738473429,0.008,0.0016236882817719776,0.1602147533044503,NA
EFA,500,50,5,0.8,1,0.1,0.10448828241892676,5.183206259976304e-4,0.6528869021048601,0.012646224724157723,0.3498095238095238,0.005673422918864681,0,0,0.19904908910796387,NA
EFA,500,50,5,0.8,1,1,0.9385348636470899,0.001113213901550002,1.9580860906783661,0.014278371038007654,0.549,0.003842626142436651,0,0,0.19616944425013358,NA
EFA,500,50,5,0.8,1,5,4.922480810646613,0.005189114254666118,3.8276485684313726,0.01681845061436501,0.6395714285714286,0.005142863823415039,0.00975,0.001624271398429947,0.15714273039500107,NA
EFA,500,50,5,0.8,2,0.1,0.10375790335830111,4.5662766653485306e-4,0.6346981434183833,0.008569190051241285,0.36947619047619046,0.005972249667950723,0,0,0.20003204207707,NA
EFA,500,50,5,0.8,2,1,0.9386742104752528,0.0010890751705784267,1.9530735111904016,0.015110900303787016,0.5431428571428571,0.003657888832849359,0,0,0.19485480101732142,NA
EFA,500,50,5,0.8,2,5,4.924585571326668,0.004432150929700472,3.7719058699608117,0.014468197910902227,0.6355238095238095,0.005253342625459135,0.0095,0.0017688380024151109,0.15723961691100033,NA
EFA,500,100,3,0.2,0,0.1,0.17854958067840151,3.6915804337780907e-4,0.8229596454854957,0.007463068405443712,0.7115,0.014898308493234928,0.058454545454545453,0.004081981893023641,0.16072188669752951,NA
EFA,500,100,3,0.2,0,1,0.987468057189624,6.449867393878061e-4,0.8208646750229747,0.007261085639423302,0.818125,0.019220424446642452,0.13427272727272727,0.0072273665753850415,0.5454258214932811,NA
EFA,500,100,3,0.2,0,5,5.055638213645009,0.0033248905152767393,5.397766151661308,0.08315253481642629,0.666,0.01666011234759068,0.24013636363636365,0.005964127045929269,0.4242417928197552,NA
EFA,500,100,3,0.2,1,0.1,0.2008090078971618,2.1084051671688516e-4,0.8485305369895456,0.009065422774093213,0.628375,0.009076441296904951,0.008136363636363636,7.625046272777092e-4,0.8817798952554622,NA
EFA,500,100,3,0.2,1,1,0.9806126348073297,6.753105659135894e-4,1.1128882556010165,0.01458505837584173,0.57725,0.005828948568493413,0.056545454545454545,0.0015750157185667594,0.814893498119758,NA
EFA,500,100,3,0.2,1,5,5.009236987322766,0.0032930806230985895,5.29185364166319,0.03577814390123256,0.561125,0.008608881879908808,0.24895454545454546,0.003192527562880687,0.5181416212604815,NA
EFA,500,100,3,0.2,2,0.1,0.20687096263042623,2.1042704788124515e-4,1.2537713007545614,0.011070205474294425,0.52475,0.01300007284361876,0.009636363636363636,9.653829658779183e-4,0.9419915274144826,NA
EFA,500,100,3,0.2,2,1,0.9756017231258429,6.463794188623802e-4,1.7284277396478247,0.014954567096994123,0.57025,0.008737870380583521,0.12813636363636363,0.0024632663156158906,0.636003317307426,NA
EFA,500,100,3,0.2,2,5,4.990768448094158,0.0037466201829984224,4.990766665091005,0.035532628459495924,0.591875,0.00834539846292857,0.2999545454545455,0.0030872709913132277,0.4033910086182471,NA
EFA,500,100,3,0.5,0,0.1,0.1150463124860352,4.213616834075681e-4,0.36651259693300126,0.0023850031490830212,0.4094,0.019612828207656086,0.3948,0.039784388593486965,0.31808679928765177,NA
EFA,500,100,3,0.5,0,1,1.00106330782898,8.160686502831948e-4,1.3629533150803383,0.010768643245568105,0.5906,0.019827065472543468,0.4552,0.03994730872971889,0.2845937951118814,NA
EFA,500,100,3,0.5,0,5,5.144269130488735,0.0031595709013474507,5.98004484611207,0.03782836537419965,0.62195,0.01794448439498946,0.3802,0.03682609417412078,0.2951578604551275,NA
EFA,500,100,3,0.5,1,0.1,0.15081869503291115,4.437878717538569e-4,0.30562426660434605,0.0020109152200739064,0.211,0.006704061787039589,0,0,0.662555522770181,NA
EFA,500,100,3,0.5,1,1,0.9869741931719059,6.700651218501553e-4,1.3982682401017357,0.011317986195490085,0.3853,0.0035638618254796458,0,0,0.6504437225166172,NA
EFA,500,100,3,0.5,1,5,5.078322473695734,0.002952770864932939,5.854511064554921,0.04129084742827813,0.46345000000000003,0.0038314850616670533,0.0038,8.964576753178945e-4,0.586968533265448,NA
EFA,500,100,3,0.5,2,0.1,0.17562853687814295,3.039618249006129e-4,0.3151379572886708,0.0022191814826886024,0.2245,0.006160521098252989,0,0,0.6631484985035996,NA
EFA,500,100,3,0.5,2,1,0.984112209791829,6.999058999473699e-4,1.4851588551098833,0.010945156634575941,0.39315,0.003189039784555023,0,0,0.6437813411384932,NA
EFA,500,100,3,0.5,2,5,5.04785402295526,0.0035505749634429117,5.8057705424034785,0.03974172451848473,0.50375,0.0038810436740650068,0.0592,0.003096690967709718,0.5201486261632963,NA
EFA,500,100,3,0.8,0,0.1,0.11124295998639377,4.967126028171407e-4,0.6691481416936782,0.0052700597011317305,0.37318181818181817,0.010066872985879603,0,0,0.32922765636436324,NA
EFA,500,100,3,0.8,0,1,0.9891894129923626,9.004880758812433e-4,2.0553013528873523,0.011785790199266845,0.5237727272727273,0.0032010145054751716,0,0,0.3302126741045015,NA
EFA,500,100,3,0.8,0,5,5.066898975227123,0.0037527725632616757,5.477182412273769,0.024350654691590454,0.6112272727272727,0.005803591309941554,3.75e-4,2.783768791920171e-4,0.30946847942758843,NA
EFA,500,100,3,0.8,1,0.1,0.1111268214451398,4.1474049876214425e-4,0.6727896285024442,0.005559233458964757,0.35409090909090907,0.00735050808533762,0,0,0.3359551809997936,NA
EFA,500,100,3,0.8,1,1,0.9882346711942299,7.07149966996297e-4,2.0602818984950315,0.011063380179424478,0.5306818181818181,0.0032964241314534424,0,0,0.3293462576934948,NA
EFA,500,100,3,0.8,1,5,5.074761036134047,0.003338867333299876,5.523273233585646,0.024567749543039592,0.606,0.005598751843538552,0,0,0.30663943957444834,NA
EFA,500,100,3,0.8,2,0.1,0.11142843246987909,4.2110551942758305e-4,0.6753409109080412,0.006638563341492987,0.3794090909090909,0.009966647569683532,0,0,0.3334896649117311,NA
EFA,500,100,3,0.8,2,1,0.9880136450509049,8.082562668573189e-4,2.083409162350444,0.01237957884423736,0.5270454545454546,0.003362243153256643,0,0,0.33069049075116874,NA
EFA,500,100,3,0.8,2,5,5.069412360751639,0.003411531828066316,5.48024255670512,0.02563537353626668,0.6007272727272728,0.005502816709244201,1.25e-4,1.25e-4,0.30951212298579933,NA
EFA,500,100,5,0.2,0,0.1,0.1505078703737506,4.449258017414315e-4,0.6603807359183912,0.00718294446692695,0.342125,0.0072450457646113684,0.1683235294117647,0.0032044538292482633,0.1322975357628211,NA
EFA,500,100,5,0.2,0,1,0.9723675751621936,7.103641998235037e-4,2.513179725947187,0.029001106130419237,0.5983125,0.006115248757091661,0.24261764705882352,0.003198897251097952,0.12386342106761901,NA
EFA,500,100,5,0.2,0,5,5.02113464755135,0.0034654498122111466,8.876168782226621,0.045395548829170615,0.6110625,0.008376712379591653,0.2931470588235294,0.004304002776571767,0.26387078601016484,NA
EFA,500,100,5,0.2,1,0.1,0.19518433841507069,2.570039106409732e-4,0.825859677080763,0.008227683624252208,0.4465,0.006560662922281404,0.20711764705882352,0.00239715587656066,0.120739956155444,NA
EFA,500,100,5,0.2,1,1,0.9557818983825289,7.256965228227553e-4,2.6929843007127268,0.014584089769945147,0.5825625,0.004262436312803638,0.16947058823529412,0.0037136927381585397,0.4603124212336609,NA
EFA,500,100,5,0.2,1,5,4.944059585708031,0.003639383742299459,7.70536333623479,0.03319282963068205,0.572875,0.005410996449431249,0.3200882352941177,0.002991855417564015,0.3381140715561446,NA
EFA,500,100,5,0.2,2,0.1,0.20389919197074582,1.742831367559331e-4,1.5028026378722998,0.01109721158546045,0.482,0.003889736559852159,0.19702941176470587,0.00154872343114945,0.5091478765945411,NA
EFA,500,100,5,0.2,2,1,0.9486049660252452,6.404876735686721e-4,2.964364293703059,0.01829981007521021,0.5749375,0.004259843584113285,0.19797058823529412,0.0019119109592578207,0.4470777529879587,NA
EFA,500,100,5,0.2,2,5,4.913765854185989,0.003259056351618232,6.5128175507737085,0.023978246387740605,0.5900625,0.005726218249588396,0.3658823529411765,0.002524563884992608,0.23500342799468196,NA
EFA,500,100,5,0.5,0,0.1,0.11079468199321214,3.415216375128816e-4,0.5522822240062368,0.0029710695413985317,0.293775,0.009752912994007833,0.4549,0.039156638303515325,0.15601583241624406,NA
EFA,500,100,5,0.5,0,1,0.9768025162060906,7.397846944209935e-4,3.0752005466036048,0.021042046708907844,0.5308,0.010232022914814691,0.4375,0.03997887699849267,0.17879782504518374,NA
EFA,500,100,5,0.5,0,5,5.064158200842398,0.003360093391920048,11.21779072793203,0.05894993201120966,0.578025,0.009317511955474169,0.3538,0.03638314072881737,0.18686679017025892,NA
EFA,500,100,5,0.5,1,0.1,0.14756678772762047,4.2378488484810605e-4,0.5089316841978908,0.003273473137193501,0.20785,0.003251266264585588,0,0,0.397829158402912,NA
EFA,500,100,5,0.5,1,1,0.9609464381052749,6.755025727914094e-4,3.069356867075362,0.0188672060817394,0.4366,0.0021460322796860594,0,0,0.3928591157695099,NA
EFA,500,100,5,0.5,1,5,5.002610346406866,0.0032685514782677698,10.153963747089144,0.045355687173209376,0.5201,0.0033518274828438707,0.0084,0.0016497321484459718,0.3413777614372427,NA
EFA,500,100,5,0.5,2,0.1,0.17263086104726927,2.608834420109605e-4,0.5850149517035732,0.004087160698741236,0.24615,0.0029626078806594463,0,0,0.4007647517764339,NA
EFA,500,100,5,0.5,2,1,0.9560054328031407,7.608304969886607e-4,3.203439429101614,0.020189609594937187,0.44835,0.0022502020111334654,0,0,0.3814451922025836,NA
EFA,500,100,5,0.5,2,5,4.974556312646673,0.0029881774430999646,9.500917090801748,0.04074990879348433,0.540675,0.0023068997845943845,0.0978,0.0035407583505471956,0.29657195484789367,NA
EFA,500,100,5,0.8,0,0.1,0.10840359820981878,4.756536962076415e-4,1.052070620302084,0.0073079914266789585,0.30804761904761907,0.004823291197763586,0,0,0.20009144686653652,NA
EFA,500,100,5,0.8,0,1,0.9635442227738744,6.535383915866992e-4,3.2898572977716203,0.01441978177780891,0.5110476190476191,0.0021564477366129314,0,0,0.19662238331893644,NA
EFA,500,100,5,0.8,0,5,4.994732666487611,0.0031183835367179433,7.018629748397726,0.02191730513342241,0.6070238095238095,0.0046214712008598524,0.002,6.580887539540607e-4,0.1742226923557871,NA
EFA,500,100,5,0.8,1,0.1,0.10768461162045799,3.9816088640840083e-4,1.049146646793621,0.007925037669398463,0.305452380952381,0.005135678879541534,0,0,0.19615714867128933,NA
EFA,500,100,5,0.8,1,1,0.9640347917152189,7.580470870980244e-4,3.29799228150156,0.01841909432390918,0.5083809523809524,0.00222054152068597,0,0,0.19759138644996901,NA
EFA,500,100,5,0.8,1,5,4.9968316229711585,0.0034981894033621836,7.004643457621621,0.025656174300982777,0.6101666666666666,0.004290902610111801,0.0011250000000000001,4.010324428297793e-4,0.1723539539703424,NA
EFA,500,100,5,0.8,2,0.1,0.10869936631672487,4.51746400136666e-4,1.0574394005725365,0.007315273429988338,0.30023809523809525,0.004415165878173205,0,0,0.198198026376422,NA
EFA,500,100,5,0.8,2,1,0.9646440446744455,7.825894662270698e-4,3.278930398938119,0.016649755896211076,0.5056666666666667,0.002537828507959439,0,0,0.20040611279959103,NA
EFA,500,100,5,0.8,2,5,4.995797886203486,0.0034138838127057355,7.021651350658934,0.025955697067073968,0.6123571428571428,0.004490548212452081,0.002125,7.549290889169189e-4,0.17669605414965128,NA
EFA,500,200,3,0.2,0,0.1,0.1814114136313436,3.17385523744703e-4,1.6970967337293996,0.012782922898881157,0.697,0.014178493280922754,0.05622727272727273,0.004104357549897888,0.16358531377150992,NA
EFA,500,200,3,0.2,0,1,0.9970130591839899,4.5195712134071375e-4,1.538178435540262,0.01233440247546424,0.829875,0.018999721721779255,0.14061363636363636,0.007109234329188185,0.5574324369852379,NA
EFA,500,200,3,0.2,0,5,5.079393300263435,0.002644960494028575,7.910180271724438,0.08694586197584059,0.6600625,0.017348254204004727,0.23713636363636365,0.006948571108805613,0.4635846361037117,NA
EFA,500,200,3,0.2,1,0.1,0.20491940808475653,1.895556269644251e-4,1.6908609839664452,0.014592492831779236,0.641,0.010192404083929414,0.009045454545454546,7.223056968205387e-4,0.9255236989483318,NA
EFA,500,200,3,0.2,1,1,0.9904356836245595,4.767080379650948e-4,1.787692684607337,0.012589222236095456,0.5721875,0.003874587588024399,0.05211363636363636,0.001113992372022935,0.8778588957316615,NA
EFA,500,200,3,0.2,1,5,5.029156828444691,0.0023220233951080655,9.381953240496326,0.05443822613106739,0.5164375,0.004838502166962104,0.23956818181818182,0.0022077712523409197,0.6213244774909789,NA
EFA,500,200,3,0.2,2,0.1,0.2113119093855104,1.5625227330998544e-4,2.488577573726726,0.01877012778329892,0.558625,0.011746473519806493,0.008659090909090908,7.539133234488757e-4,0.9656120120301749,NA
EFA,500,200,3,0.2,2,1,0.9859989707178543,4.453637379928737e-4,2.8817876847142303,0.027477832765475874,0.5136875,0.007697676396586547,0.12147727272727273,0.0027048695317096628,0.7145264465873717,NA
EFA,500,200,3,0.2,2,5,5.011728771517988,0.002559427516815042,8.60661913754063,0.045836722307810635,0.5375625,0.007281917183418226,0.2979090909090909,0.0026654846491258903,0.5023132866108515,NA
EFA,500,200,3,0.5,0,0.1,0.11664818050317634,3.5929109694776625e-4,0.6962959116775889,0.003460881827312426,0.3795,0.019368763251663486,0.37985,0.03957957430317059,0.3308383869805886,NA
EFA,500,200,3,0.5,0,1,1.01253918849791,5.913098682743985e-4,2.233987286549189,0.013401232165416655,0.5306,0.02041696412894004,0.40125,0.041444826107864305,0.33596917285287886,NA
EFA,500,200,3,0.5,0,5,5.154003898435337,0.0023973867745830596,10.219184089024385,0.07328197367329706,0.58795,0.018899734779818333,0.37235,0.037476353150414005,0.31876629695784525,NA
EFA,500,200,3,0.5,1,0.1,0.15409272257132378,4.376996700201765e-4,0.5643194084655495,0.002839725586082346,0.177325,0.006312991155009828,0,0,0.6659375458585605,NA
EFA,500,200,3,0.5,1,1,0.9973496756833438,5.631518293814055e-4,2.3161356740606465,0.014031652485635496,0.34775,0.0027199923870957037,0,0,0.6589547118658157,NA
EFA,500,200,3,0.5,1,5,5.0987460397221405,0.0025712555874780312,9.996105895843304,0.0632354229007599,0.413925,0.0023932393731028448,1e-4,7.035264706814484e-5,0.6246382524343166,NA
EFA,500,200,3,0.5,2,0.1,0.1790337647041399,2.951022375225021e-4,0.5681239686437815,0.0030426858834637577,0.18345,0.005503302497940522,0,0,0.6669114251710643,NA
EFA,500,200,3,0.5,2,1,0.9941938967243508,5.405176383425533e-4,2.4878069746486706,0.017899492028653433,0.36005,0.0022278596423155983,0,0,0.6496046673936686,NA
EFA,500,200,3,0.5,2,5,5.070028846317839,0.0022583276458457533,9.838163912107886,0.053729040197872516,0.48075,0.0032653097057932312,0.03765,0.0024083765855400976,0.5689312022411082,NA
EFA,500,200,3,0.8,0,0.1,0.1127784792470897,4.223926433026973e-4,1.1298121102003245,0.009216399068861129,0.29713636363636364,0.007183481633674162,0,0,0.32736036938337043,NA
EFA,500,200,3,0.8,0,1,0.9997906660684204,6.84304542769354e-4,3.4031682699858017,0.01911273211521828,0.48518181818181816,0.0026627036668137793,0,0,0.33032915461434353,NA
EFA,500,200,3,0.8,0,5,5.098219414872344,0.0025529991572706815,9.734116890308451,0.036153727130594566,0.542409090909091,0.0030004069345845293,0,0,0.32274488012787406,NA
EFA,500,200,3,0.8,1,0.1,0.11313481019987004,4.2224799769529904e-4,1.1426754899972584,0.008061470863143528,0.31361363636363637,0.008712480229756774,0,0,0.3343232853597695,NA
EFA,500,200,3,0.8,1,1,1.000325634030921,5.639577437721187e-4,3.38018519017807,0.01691491154244229,0.4777954545454545,0.0023814348505837657,0,0,0.3288075061154254,NA
EFA,500,200,3,0.8,1,5,5.089752977807262,0.0024863660324579216,9.696053375175968,0.040279152283484526,0.5434318181818182,0.003107638348196355,6.25e-5,6.25e-5,0.32414497736136016,NA
EFA,500,200,3,0.8,2,0.1,0.11277319645619877,4.1585522277197363e-4,1.1297430085938271,0.008317377993804609,0.2894090909090909,0.007792038046382355,0,0,0.33125320885054005,NA
EFA,500,200,3,0.8,2,1,1.0008332126035213,6.828670145118289e-4,3.368038363183853,0.0180385361835823,0.47575,0.0026604640407761814,0,0,0.330478907616808,NA
EFA,500,200,3,0.8,2,5,5.091486115373034,0.0025106350352996592,9.759801532480179,0.04100636954093967,0.5451363636363636,0.0032176942401960645,0,0,0.3235098617630294,NA
EFA,500,200,5,0.2,0,0.1,0.15458767301152354,4.5450534831954065e-4,1.3227726352544635,0.013042148423422526,0.34375,0.007437529178280766,0.16408823529411765,0.002750597686708606,0.12470175489327288,NA
EFA,500,200,5,0.2,0,1,0.9888996663658592,5.216885438368093e-4,3.8004411082024245,0.0469561940248478,0.55040625,0.00607060321598557,0.24366176470588236,0.0029524956728136445,0.12638126197268035,NA
EFA,500,200,5,0.2,0,5,5.0539490191763825,0.0024050544651420596,15.854562126324085,0.07264555431872464,0.5900625,0.007557176312999292,0.2943088235294118,0.004321701779428517,0.2521936397945435,NA
EFA,500,200,5,0.2,1,0.1,0.2006071006490953,2.624894674391079e-4,1.570515462564551,0.017211346789338146,0.43659375,0.0055953368749627735,0.2058970588235294,0.002033145080214316,0.1574544554968854,NA
EFA,500,200,5,0.2,1,1,0.9717640029881764,4.806491346779321e-4,4.607839313358587,0.024625341130532337,0.5469375,0.0032766186049528606,0.20795588235294118,0.0023284051035200796,0.40513664556767276,NA
EFA,500,200,5,0.2,1,5,4.981626858362897,0.001884244033393568,13.756519306789444,0.07108302176826539,0.529,0.0032955601254421136,0.30951470588235297,0.0017657521903130494,0.42838559143843546,NA
EFA,500,200,5,0.2,2,0.1,0.2104375363559965,1.3960915494656934e-4,2.783206568387871,0.018102693082500294,0.436,0.003863619652370277,0.21248529411764705,0.0023792989491795585,0.5660511270904675,NA
EFA,500,200,5,0.2,2,1,0.9668978560323493,4.433477950635658e-4,4.984162188125649,0.021837080288227208,0.53746875,0.0031496800056922567,0.19747058823529412,0.001780857949073096,0.48940380269381456,NA
EFA,500,200,5,0.2,2,5,4.951044338596038,0.0022474992933133745,12.181898924051623,0.0425082734497435,0.5481875,0.004895970339798008,0.36833823529411763,0.0017883706157558257,0.2927019935688972,NA
EFA,500,200,5,0.5,0,0.1,0.11432617330507125,3.49458336750831e-4,0.9901415289726012,0.004327334052314063,0.2492625,0.009773606733096657,0.3968,0.03968197565544326,0.19041754801203345,NA
EFA,500,200,5,0.5,0,1,0.9936117981336208,6.013611092914714e-4,5.024598914940942,0.02918807400191741,0.5122375,0.009929618086357051,0.4944,0.039913434107105114,0.15454367359230872,NA
EFA,500,200,5,0.5,0,5,5.102804650300622,0.0024434478451011874,19.143928736886483,0.09911112381223076,0.544775,0.009486456654013913,0.3417,0.03732678649306674,0.2085109721284806,NA
EFA,500,200,5,0.5,1,0.1,0.15129609205001265,4.6963246917417487e-4,0.8971546508678202,0.004416270980625205,0.1740625,0.0029994935915176675,0,0,0.4008500384322077,NA
EFA,500,200,5,0.5,1,1,0.9782002649471201,5.503500163497721e-4,5.065393508607388,0.03050551944005373,0.4089,0.0015996251139096637,0,0,0.39475909527502395,NA
EFA,500,200,5,0.5,1,5,5.038313650961683,0.0023362676271112826,17.71119764643847,0.08822763568134497,0.470825,0.0016935539554439952,2.5e-4,1.6476184220402687e-4,0.3750965896976122,NA
EFA,500,200,5,0.5,2,0.1,0.17640673347035302,2.923168853408651e-4,0.9936606115579134,0.005832983675879572,0.215125,0.0031506522893656242,0,0,0.3953406950315606,NA
EFA,500,200,5,0.5,2,1,0.9744962627892869,5.049221981955297e-4,5.305519309805763,0.027550389709446916,0.42338749999999997,0.001499610113470912,0,0,0.39273450729160453,NA
EFA,500,200,5,0.5,2,5,5.013399960444462,0.0023813656711910553,16.678117601494858,0.06507950329235405,0.5143,0.0021010849770554453,0.0724,0.0034329655584133855,0.3279420562722483,NA
EFA,500,200,5,0.8,0,0.1,0.11093120580914172,4.0413157563342765e-4,1.7573688524493996,0.010735311988721857,0.2411309523809524,0.003078234970251321,0,0,0.19911391126502836,NA
EFA,500,200,5,0.8,0,1,0.981700345147734,6.14363933616301e-4,5.514375775360971,0.024505907572053915,0.4694761904761905,0.0015348028176130708,0,0,0.20036420061781457,NA
EFA,500,200,5,0.8,0,5,5.038441993370209,0.002843719187566967,12.837968184096455,0.036032869613691815,0.5428928571428572,0.003078564211695737,0,0,0.19189676540734232,NA
EFA,500,200,5,0.8,1,0.1,0.11228538663615371,4.554732168329673e-4,1.7602904091800107,0.00876072562066718,0.23836904761904762,0.0029138421206658365,0,0,0.19868059172543004,NA
EFA,500,200,5,0.8,1,1,0.9805849662245345,6.121272584891379e-4,5.54563979381208,0.02572825071981167,0.47273809523809524,0.0014998931071955315,0,0,0.19794355907360062,NA
EFA,500,200,5,0.8,1,5,5.039080539404486,0.002485532184182728,12.883199524923059,0.04495622182839739,0.5374642857142857,0.002926910675019686,1.25e-4,8.794080883518106e-5,0.19030256379458535,NA
EFA,500,200,5,0.8,2,0.1,0.11115253432130293,4.335250393813799e-4,1.754173359574221,0.010291944449562418,0.24529761904761904,0.003542829819790992,0,0,0.19633542415662372,NA
EFA,500,200,5,0.8,2,1,0.981637668019793,6.094176137987372e-4,5.508044777965783,0.024384696060319296,0.46927380952380954,0.0015559397256568138,0,0,0.19865146579340814,NA
EFA,500,200,5,0.8,2,5,5.036195949542523,0.0024622638474033325,12.835767177183318,0.03889091564886825,0.5387738095238095,0.002429121628439164,0,0,0.19046903525294126,NA
PCA,100,50,3,0.2,0,0.1,0.83442455026298,0.014114953374949465,1.1395103669858861,0.010108537374924127,0.295,0.02485310378356731,0.48472727272727273,0.009820052197452817,-0.026315776465272955,NA
PCA,100,50,3,0.2,0,1,1.710110433477286,0.019834243451946655,2.8348317266998,0.06068030712799458,0.591,0.01827304135616292,0.375,0.007186559093565521,-0.013741235859398494,NA
PCA,100,50,3,0.2,0,5,5.673003786088446,0.055503883293039756,6.147786398089912,0.062386570709419865,0.7162499999999999,0.00992633854800938,0.33436363636363636,0.004861518294754006,-0.01813969931763944,NA
PCA,100,50,3,0.2,1,0.1,0.38716376179870104,0.00848900148649365,1.3175484501087982,0.010001684244249463,0.136,0.007020172952486875,0.37318181818181817,0.0033827417599992227,0.004871483503089069,NA
PCA,100,50,3,0.2,1,1,1.2790794978721982,0.014938691289843032,3.118612881792858,0.028746738380011693,0.575,0.0074620250724463655,0.30127272727272725,0.0035925273288775353,-0.04022458457408029,NA
PCA,100,50,3,0.2,1,5,5.397246682355296,0.05287785386479978,4.748419728982816,0.04098255163771072,0.67025,0.008902495110468703,0.31681818181818183,0.00395182400050439,0.041880775309527045,NA
PCA,100,50,3,0.2,2,0.1,0.25822762667613464,0.003656086362788344,1.6565968770041872,0.017728031734441325,0.36275,0.009649769715156705,0.3561818181818182,0.0034122391340348232,-0.014032718279699524,NA
PCA,100,50,3,0.2,2,1,1.169701824628151,0.014821417310685564,2.8541852177024256,0.02187569279399231,0.594,0.00871200263423915,0.2980909090909091,0.003981120400428513,-0.05971347011625065,NA
PCA,100,50,3,0.2,2,5,5.259981808773069,0.0469650464016976,3.9781562526752694,0.02564721164409023,0.66325,0.0070033812180152295,0.3181818181818182,0.0039425712975709685,0.018780594403912814,NA
PCA,100,50,3,0.5,0,0.1,0.778706049712486,0.03332612840640836,7.990667408099997,0.017849411047147726,0.614,0.018562479806471348,0.3876,0.037351489091785046,0.01784595603561217,NA
PCA,100,50,3,0.5,0,1,1.765978823042533,0.03767320236666275,8.39042886569502,0.020585563401464065,0.6305,0.017213674972550344,0.3748,0.03461373581500135,0.009852531176158672,NA
PCA,100,50,3,0.5,0,5,5.88597890562732,0.05004597383225244,9.854224143472898,0.042756034527708056,0.6742,0.01146375932134733,0.3002,0.02131342821373939,-0.0020165327933733272,NA
PCA,100,50,3,0.5,1,0.1,0.4424444395793816,0.018597884052588987,6.049193608944462,0.015713221027436365,0.44279999999999997,0.004608029882057992,0.0472,0.004025374065057354,0.006962847156842687,NA
PCA,100,50,3,0.5,1,1,1.319310077107092,0.019646120728521607,6.404832387635161,0.017916454876053266,0.4809,0.004381077308589566,0.0522,0.0038653602808806967,-0.06583059860138518,NA
PCA,100,50,3,0.5,1,5,5.368350443537853,0.0497486293332329,8.163108390919513,0.04992129853587372,0.6089,0.005171591006194664,0.1566,0.008452146939020161,0.012622575560722864,NA
PCA,100,50,3,0.5,2,0.1,0.3260689428818295,0.017725946721068135,5.0577157517352305,0.012633726857094938,0.4528,0.0050293682957748735,0.0436,0.00340385995984891,0.00985101937269663,NA
PCA,100,50,3,0.5,2,1,1.2056117433610443,0.01989419593869491,5.615504037075117,0.018817057313818213,0.5122,0.004155026164086386,0.06520000000000001,0.004231865648704702,-0.030220432040977144,NA
PCA,100,50,3,0.5,2,5,5.436931475198798,0.053251556363923945,7.57185797764811,0.046980460990425174,0.6282,0.0049018240266128265,0.2054,0.0075416955465711895,0.007956663801229417,NA
PCA,100,50,3,0.8,0,0.1,1.0514575916784745,0.028972710255848622,4.670457646119649,0.013675049500259582,0.6696363636363637,0.0038007385014437586,0.22975,0.00765162391161827,0.007542444590566212,NA
PCA,100,50,3,0.8,0,1,1.9987907476649063,0.026939372901785823,4.702430480553997,0.014156228594574,0.6700909090909091,0.003382544329951268,0.24075,0.005725794462100629,0.04205570870071867,NA
PCA,100,50,3,0.8,0,5,6.277420797782982,0.04930611241106355,4.774382713735861,0.013826308563089789,0.6656363636363637,0.003355996087907222,0.26375,0.006526703113774483,0.033394298437773993,NA
